user,index_col,location,tweet,Date,Tweet Coordinates
247robby,645,Apeldoorn (GLD) Holland,165 050 here is your quadband antenna suitable for your tyt9800 cbham radio tytcb httpstcosd0kaud0ak,2021-01-09 06:18:24,
ImTheGen3ral,646,"Alberta, Canada",drm_cynic hit my best clip on cold war last night in spract stream nasty quad feed into 3 more for the 7 man feed blow this up peo,2021-01-09 06:44:37,
SachinKum0009,647,India,r_frojd its all about the details test assembly in progress k3lso quad quadruped cnc robotics httpstco3pmnzs5q2j,2021-01-09 08:13:07,
CaptAKJ,648,"Surat/Pipavav/Bihar, India",indopacific_002 let ccp say wevr it wants to indopacific is here to stay now with other 3 members of quad tre httpstcotsh75v236x,2021-01-09 10:45:42,
Silodrome,649,,honda atc70 threewheeler the deadliest little motorcycle in americatrike quad motocross enduro httpstcoyjd0ftoffd,2021-01-09 11:00:58,
r_frojd,650,Sverige,i am happy with the progress awaiting parts for the robot stand a bit hard to move this around as it is k3lso httpstco6vckvybgd7,2021-01-09 12:57:41,
RobotConsumer,651,,r_frojd i am happy with the progress awaiting parts for the robot stand a bit hard to move this around as it is k3lso quad qua,2021-01-09 13:00:31,
RWArmy12,652,,awesome girlpower quad4x4usa httpstco8c3xm0hcmk,2021-01-09 14:18:05,
education_24x7,653,Delhi,r_frojd test assembly everything fitted perfectly k3lso quad quadruped robotics cnc strongd ros hackadayio upbridge_gap,2021-01-09 14:28:45,
keithhenning,654,United States,r_frojd i am happy with the progress awaiting parts for the robot stand a bit hard to move this around as it is k3lso quad qua,2021-01-09 15:02:53,
jarain78,655,"Valencia, España",r_frojd i am happy with the progress awaiting parts for the robot stand a bit hard to move this around as it is k3lso quad qua,2021-01-09 16:04:47,
PeterDanaher,656,"Monte Carlo, Monaco.",silodrome honda atc70 threewheeler the deadliest little motorcycle in americatrike quad motocross enduro classicmotorcycle,2021-01-09 16:34:46,
247robby,657,Apeldoorn (GLD) Holland,303 glasgow here is your quadband antenna suitable for your tyt9800 cbham radio tytcb httpstcoszesupfopu,2021-01-09 19:01:45,
tomvangramberen,658,"Wondelgem, BE / Allier, FR",yes ready for some quad fun tomorrow let the mud be there httpstcoa8mzbe5avb,2021-01-09 19:32:17,
247robby,659,Apeldoorn (GLD) Holland,320 promo here is your quadband antenna suitable for your tyt9800 cbham radio tytcb httpstcohbfit1hn3l,2021-01-09 20:35:47,
MissyMcPeek,660,"Wilkes-Barre, PA",evelina taking her quad out for a ride evelinagracee niece ridin frozen quad freshair havingfun httpstcoip8wxxudfc,2021-01-09 21:07:14,
sdfeeder,661,In a mud hole in SD ,eichstadt_jay cbarjranch should be a quad,2021-01-09 21:26:07,
nullagent,662,Cloud City,r_frojd i am happy with the progress awaiting parts for the robot stand a bit hard to move this around as it is k3lso quad qua,2021-01-09 22:52:53,
247robby,663,Apeldoorn (GLD) Holland,346 ll16 here is your quadband antenna suitable for your tyt9800 cbham radio tytcb httpstcoqxzqd4vesk,2021-01-09 23:38:16,
r_frojd,664,Sverige,parts for the robot stand is ordered k3lso quad quadruped robotics mit cheetah httpstconm5w4aggjm,2021-01-09 23:54:02,
RobotConsumer,665,,r_frojd parts for the robot stand is ordered k3lso quad quadruped robotics mit cheetah httpstconm5w4aggjm,2021-01-10 00:00:42,
ItsIVIarcus,666,,heres my first clip on cold war coldwar quad snipes snippetsaturday sniper callofduty httpstcouvhjirdddu,2021-01-10 00:19:33,
YCoquillages,667,"Bordeaux, France",do you all ever leave the blender on by accident in gearsofwar and end up with a quad feed ill be live tomor httpstcokbxhces1kz,2021-01-10 02:16:08,
Arcadia63007154,668,"Queensland, Australia",i was feeling myself on battlefield 5 just now absolute butter magbattlefieldv sniper headshot quad httpstcoiq1ccwz0cn,2021-01-10 03:32:49,
darking2jarlie,669,Space,secpompeo for 2024this man is great thxelectionintegrity election mikepompeo potus america taiwán httpstcoufzej0fnwa,2021-01-10 04:04:02,
Harry_Robots,670,"Renton, WA",r_frojd its all about the details test assembly in progress k3lso quad quadruped cnc robotics httpstco3pmnzs5q2j,2021-01-10 05:38:30,
CPR_India,671,New Delhi,as quad prepares to meet the chinese challenge theres a need to study the strategic implications of pakistans httpstco80pzsirdn8,2021-01-10 07:30:00,
Resort_Skelin,672,Hrvatska,every team is different lets create a perfect team building for your business organize a team and come httpstcohe4fhhklzn,2021-01-10 07:31:08,
KBhairava1,673,,this here is very tricky yes its true aussies are racist there is nothing new in it they need to be educated httpstco0czmcv2aa1,2021-01-10 07:39:52,
Deepakk79951168,674,"Deoghar, Jharkhand",cpr_india as quad prepares to meet the chinese challenge theres a need to study the strategic implications of pakistans huge debt,2021-01-10 07:52:47,
